Name,Date,Close/Last,Volume,Open,High,Low
AAPL,7/14/21,149.15,127050800.00,148.10,149.57,147.68
AAPL,7/13/21,145.64,100827100.00,144.03,147.46,143.63
AAPL,7/12/21,144.50,76299720.00,146.21,146.32,144.00
AAPL,7/9/21,145.11,99890800.00,142.75,145.65,142.65
AAPL,7/8/21,143.24,105575500.00,141.58,144.06,140.67
AAPL,7/7/21,144.57,104911600.00,143.54,144.89,142.66
AAPL,7/6/21,142.02,108181800.00,140.07,143.15,140.07
AAPL,7/2/21,139.96,78945570.00,137.90,140.00,137.75
AAPL,7/1/21,137.27,52485780.00,136.60,137.33,135.76
AAPL,6/30/21,136.96,63261390.00,136.17,137.41,135.87
AAPL,6/29/21,136.33,64556080.00,134.80,136.49,134.35
AAPL,6/28/21,134.78,62111300.00,133.41,135.25,133.35
AAPL,6/25/21,133.11,70783750.00,133.46,133.89,132.81
AAPL,6/24/21,133.41,68711000.00,134.45,134.64,132.93
AAPL,6/23/21,133.70,60214200.00,133.77,134.32,133.23
AAPL,6/22/21,133.98,74783620.00,132.13,134.08,131.62
AAPL,6/21/21,132.30,79663320.00,130.30,132.41,129.21
AAPL,6/18/21,130.46,108953300.00,130.71,131.51,130.24
AAPL,6/17/21,131.79,96721670.00,129.80,132.55,129.65
AAPL,6/16/21,130.15,91815030.00,130.37,130.89,128.46
AAPL,6/15/21,129.64,62746330.00,129.94,130.60,129.39
AAPL,6/14/21,130.48,96906490.00,127.82,130.54,127.07
AAPL,6/11/21,127.35,53522370.00,126.53,127.44,126.10
AAPL,6/10/21,126.11,71186420.00,127.02,128.19,125.94
AAPL,6/9/21,127.13,56877940.00,127.21,127.75,126.52
AAPL,6/8/21,126.74,74403770.00,126.60,128.46,126.21
AAPL,6/7/21,125.90,71057550.00,126.17,126.32,124.83
AAPL,6/4/21,125.89,75169340.00,124.07,126.16,123.85
AAPL,6/3/21,123.54,76229170.00,124.68,124.85,123.13
AAPL,6/2/21,125.06,59278860.00,124.28,125.24,124.05
AAPL,6/1/21,124.28,67637120.00,125.08,125.35,123.94
AAPL,5/28/21,124.61,71311110.00,125.57,125.80,124.55
AAPL,5/27/21,125.28,94625600.00,126.44,127.64,125.08
AAPL,5/26/21,126.85,56575920.00,126.96,127.39,126.42
AAPL,5/25/21,126.90,72009480.00,127.82,128.32,126.32
AAPL,5/24/21,127.10,63092950.00,126.01,127.94,125.94
AAPL,5/21/21,125.43,79295440.00,127.82,128.00,125.21
AAPL,5/20/21,127.31,76857120.00,125.23,127.72,125.10
AAPL,5/19/21,124.69,92611990.00,123.16,124.92,122.86
AAPL,5/18/21,124.85,63342930.00,126.56,126.99,124.78
AAPL,5/17/21,126.27,74116550.00,126.82,126.93,125.17
AAPL,5/14/21,127.45,81917950.00,126.25,127.89,125.85
AAPL,5/13/21,124.97,105861300.00,124.58,126.15,124.26
AAPL,5/12/21,122.77,112172300.00,123.40,124.64,122.25
AAPL,5/11/21,125.91,126142800.00,123.50,126.27,122.77
AAPL,5/10/21,126.85,88071230.00,129.41,129.54,126.81
AAPL,5/7/21,130.21,78973270.00,130.85,131.26,129.48
AAPL,5/6/21,129.74,78128330.00,127.89,129.75,127.13
AAPL,5/5/21,128.10,84000900.00,129.20,130.45,127.97
AAPL,5/4/21,127.85,137564700.00,131.19,131.49,126.70
AAPL,5/3/21,132.54,75135100.00,132.04,134.07,131.83
AAPL,4/30/21,131.46,109839500.00,131.78,133.56,131.07
AAPL,4/29/21,133.48,151101000.00,136.47,137.07,132.45
AAPL,4/28/21,133.58,107760100.00,134.31,135.02,133.08
AAPL,4/27/21,134.39,66015800.00,135.01,135.41,134.11
AAPL,4/26/21,134.72,66905070.00,134.83,135.06,133.56
AAPL,4/23/21,134.32,78756780.00,132.16,135.12,132.16
AAPL,4/22/21,131.94,84566460.00,133.04,134.15,131.41
AAPL,4/21/21,133.50,68847140.00,132.36,133.75,131.30
