Name,Date,Close/Last,Volume,Open,High,Low
MSFT,1/26/24,403.93,17803270.00,404.37,406.17,402.43
MSFT,1/25/24,404.87,21021160.00,404.32,407.01,402.53
MSFT,1/24/24,402.56,24866950.00,401.54,405.63,400.45
MSFT,1/23/24,398.90,20525880.00,395.75,399.38,393.93
MSFT,1/22/24,396.51,27016900.00,400.02,400.62,393.59
MSFT,1/19/24,398.67,29331140.00,395.76,398.67,393.50
MSFT,1/18/24,393.87,23392070.00,391.72,393.99,390.12
MSFT,1/17/24,389.47,22234110.00,387.98,390.11,384.81
MSFT,1/16/24,390.27,27202270.00,393.66,394.03,387.62
MSFT,1/12/24,388.47,21661150.00,385.49,388.68,384.65
MSFT,1/11/24,384.63,27850850.00,386.00,390.68,380.38
MSFT,1/10/24,382.77,25514250.00,376.37,384.17,376.32
MSFT,1/9/24,375.79,20829950.00,372.01,375.99,371.19
MSFT,1/8/24,374.69,23133970.00,369.30,375.20,369.01
MSFT,1/5/24,367.75,21004580.00,368.97,372.06,366.50
MSFT,1/4/24,367.94,20901500.00,370.67,373.10,367.17
MSFT,1/3/24,370.60,23083470.00,369.01,373.26,368.51
MSFT,1/2/24,370.87,25258630.00,373.86,375.90,366.77
MSFT,12/29/23,376.04,18730840.00,376.00,377.16,373.48
MSFT,12/28/23,375.28,14327010.00,375.37,376.46,374.16
MSFT,12/27/23,374.07,14905410.00,373.69,375.06,372.81
MSFT,12/26/23,374.66,12673050.00,375.00,376.94,373.50
MSFT,12/22/23,374.58,17107480.00,373.68,375.18,372.71
MSFT,12/21/23,373.54,17708010.00,372.56,374.41,370.04
MSFT,12/20/23,370.62,26316650.00,375.00,376.03,370.53
MSFT,12/19/23,373.26,20603660.00,371.49,373.26,369.84
MSFT,12/18/23,372.65,21802880.00,369.45,373.00,368.68
MSFT,12/15/23,370.73,78502320.00,366.85,372.40,366.28
MSFT,12/14/23,365.93,43277460.00,373.31,373.76,364.13
MSFT,12/13/23,374.37,30955530.00,376.02,377.64,370.77
MSFT,12/12/23,374.38,24838250.00,370.85,374.42,370.46
MSFT,12/11/23,371.30,27708760.00,368.48,371.60,366.10
MSFT,12/8/23,374.23,20154370.00,369.20,374.46,368.23
MSFT,12/7/23,370.95,23118860.00,368.23,371.45,366.32
MSFT,12/6/23,368.80,21182070.00,373.54,374.18,368.03
MSFT,12/5/23,372.52,23065040.00,366.45,373.08,365.62
MSFT,12/4/23,369.14,32063310.00,369.10,369.52,362.90
MSFT,12/1/23,374.51,33040470.00,376.76,378.16,371.31
MSFT,11/30/23,378.91,30554420.00,378.49,380.09,375.47
MSFT,11/29/23,378.85,28963400.00,383.76,384.30,377.44
MSFT,11/28/23,382.70,20453110.00,378.35,383.00,378.16
MSFT,11/27/23,378.61,22179230.00,376.78,380.64,376.20
MSFT,11/24/23,377.43,10176650.00,377.33,377.97,375.14
MSFT,11/22/23,377.85,23361180.00,378.00,379.79,374.97
MSFT,11/21/23,373.07,28423150.00,375.67,376.22,371.12
MSFT,11/20/23,377.44,52528960.00,371.22,378.87,371.00
MSFT,11/17/23,369.85,40325370.00,373.61,374.37,367.00
MSFT,11/16/23,376.17,27182320.00,370.96,376.35,370.18
MSFT,11/15/23,369.67,26860100.00,371.28,373.13,367.11
MSFT,11/14/23,370.27,27683860.00,371.01,371.95,367.35
MSFT,11/13/23,366.68,19986510.00,368.22,368.47,365.90
MSFT,11/10/23,369.67,28065160.00,361.49,370.10,361.07
MSFT,11/9/23,360.69,24847330.00,362.30,364.79,360.36
MSFT,11/8/23,363.20,26767830.00,361.68,363.87,360.55
MSFT,11/7/23,360.53,25833930.00,359.40,362.46,357.63
MSFT,11/6/23,356.53,23828300.00,353.45,357.54,353.35
MSFT,11/3/23,352.80,23637670.00,349.63,354.39,347.33
MSFT,11/2/23,348.32,24348070.00,347.24,348.83,344.77
MSFT,11/1/23,346.07,28158820.00,339.79,347.42,339.65
MSFT,10/31/23,338.11,20265280.00,338.85,339.00,334.69
MSFT,10/30/23,337.31,22828080.00,333.41,339.45,331.83
MSFT,10/27/23,329.81,29856520.00,330.43,336.72,328.40
MSFT,10/26/23,327.89,37828540.00,340.54,341.63,326.94
MSFT,10/25/23,340.67,55053830.00,345.02,346.20,337.62
MSFT,10/24/23,330.53,31153570.00,331.30,331.84,327.60
MSFT,10/23/23,329.32,24374750.00,325.47,332.73,324.39
MSFT,10/20/23,326.67,25027720.00,331.72,331.92,325.45
MSFT,10/19/23,331.32,25052070.00,332.15,336.88,330.91
MSFT,10/18/23,330.11,23153600.00,332.49,335.59,328.30
MSFT,10/17/23,332.06,18338520.00,329.59,333.46,327.41
MSFT,10/16/23,332.64,22158050.00,331.05,336.14,330.60
MSFT,10/13/23,327.73,21085700.00,332.38,333.83,326.36
MSFT,10/12/23,331.16,19313100.00,330.57,333.63,328.72
MSFT,10/11/23,332.42,20063250.00,331.21,332.82,329.14
MSFT,10/10/23,328.39,20557090.00,330.96,331.10,327.67
MSFT,10/9/23,329.82,19891180.00,324.75,330.30,323.18
MSFT,10/6/23,327.26,25673630.00,316.55,329.19,316.30
MSFT,10/5/23,319.36,16965630.00,319.09,319.98,314.90
MSFT,10/4/23,318.96,20720140.00,314.03,320.04,314.00
MSFT,10/3/23,313.39,21033490.00,320.83,321.39,311.22
MSFT,10/2/23,321.80,20570010.00,316.28,321.89,315.18
MSFT,9/29/23,315.75,24147300.00,317.75,319.47,314.98
MSFT,9/28/23,313.64,19683560.00,310.99,315.48,309.45
MSFT,9/27/23,312.79,19410080.00,312.30,314.30,309.69
MSFT,9/26/23,312.14,26297570.00,315.13,315.88,310.02
MSFT,9/25/23,317.54,17835960.00,316.59,317.67,315.00
MSFT,9/22/23,317.01,21447890.00,321.32,321.45,316.15
MSFT,9/21/23,319.53,35560360.00,319.26,325.35,315.00
MSFT,9/20/23,320.77,21436530.00,329.51,329.59,320.51
MSFT,9/19/23,328.65,16514490.00,326.17,329.39,324.51
MSFT,9/18/23,329.06,16834210.00,327.80,330.40,326.36
MSFT,9/15/23,330.22,37679790.00,336.92,337.40,329.65
MSFT,9/14/23,338.70,20267050.00,339.15,340.86,336.57
MSFT,9/13/23,336.06,16544410.00,331.31,336.85,331.17
MSFT,9/12/23,331.77,17565480.00,335.82,336.79,331.48
MSFT,9/11/23,337.94,16583320.00,337.24,338.42,335.43
MSFT,9/8/23,334.27,19548170.00,330.09,336.16,329.46
MSFT,9/7/23,329.91,18381000.00,331.29,333.08,329.03
MSFT,9/6/23,332.88,17535770.00,333.38,334.46,330.18
MSFT,9/5/23,333.55,18553860.00,329.00,334.85,328.66
MSFT,9/1/23,328.66,14942020.00,331.31,331.99,326.78
MSFT,8/31/23,327.76,26410950.00,329.20,330.91,326.78
MSFT,8/30/23,328.79,15222110.00,328.67,329.81,326.45
MSFT,8/29/23,328.41,19284590.00,321.88,328.98,321.88
MSFT,8/28/23,323.70,14808480.00,325.66,326.15,321.72
MSFT,8/25/23,322.98,21684100.00,321.47,325.36,318.80
MSFT,8/24/23,319.97,23281430.00,332.85,332.98,319.96
MSFT,8/23/23,327.00,21166380.00,323.82,329.20,323.46
MSFT,8/22/23,322.46,16102020.00,325.50,326.08,321.46
MSFT,8/21/23,321.88,24039960.00,317.93,322.77,317.04
MSFT,8/18/23,316.48,24755010.00,314.49,318.38,311.55
MSFT,8/17/23,316.88,21257160.00,320.54,321.87,316.21
MSFT,8/16/23,320.40,20698860.00,320.80,324.42,319.80
MSFT,8/15/23,321.86,16966290.00,323.00,325.09,320.90
MSFT,8/14/23,324.04,18836140.00,321.39,324.06,320.08
MSFT,8/11/23,321.01,24355490.00,320.26,322.41,319.21
MSFT,8/10/23,322.93,20113730.00,326.02,328.26,321.18
MSFT,8/9/23,322.23,22373270.00,326.47,327.11,321.05
MSFT,8/8/23,326.05,22327570.00,326.96,328.75,323.00
MSFT,8/7/23,330.11,17741530.00,328.37,331.11,327.52
MSFT,8/4/23,327.78,23741480.00,331.88,335.14,327.24
MSFT,8/3/23,326.66,18360350.00,326.00,329.88,325.95
MSFT,8/2/23,327.50,27761260.00,333.63,333.63,326.36
MSFT,8/1/23,336.34,18381250.00,335.19,338.54,333.70
MSFT,7/31/23,335.92,25446020.00,336.92,337.70,333.36
MSFT,7/28/23,338.37,28484870.00,333.67,340.01,333.17
MSFT,7/27/23,330.72,39635260.00,340.48,341.33,329.05
MSFT,7/26/23,337.77,58383700.00,341.44,344.67,333.11
MSFT,7/25/23,350.98,41637740.00,347.11,351.89,345.07
MSFT,7/24/23,345.11,26719210.00,345.85,346.92,342.31
MSFT,7/21/23,343.77,69405380.00,349.15,350.30,339.83
MSFT,7/20/23,346.87,33778400.00,353.57,357.97,345.37
MSFT,7/19/23,355.08,39732900.00,361.75,362.46,352.44
MSFT,7/18/23,359.49,64872710.00,345.83,366.78,342.17
MSFT,7/17/23,345.73,20363930.00,345.68,346.99,342.20
MSFT,7/14/23,345.24,28352730.00,347.59,351.43,344.31
MSFT,7/13/23,342.66,20567160.00,339.56,343.74,339.02
MSFT,7/12/23,337.20,29995260.00,336.60,341.65,335.67
MSFT,7/11/23,332.47,26698220.00,331.06,332.86,327.00
MSFT,7/10/23,331.83,32791450.00,334.60,335.23,327.59
MSFT,7/7/23,337.22,21214820.00,339.32,341.79,337.00
MSFT,7/6/23,341.27,28195530.00,337.30,342.99,335.50
MSFT,7/5/23,338.15,18172380.00,335.09,341.65,334.73
MSFT,7/3/23,337.99,12484240.00,339.19,340.90,336.57
MSFT,6/30/23,340.54,26832760.00,337.75,342.73,337.20
MSFT,6/29/23,335.05,16997040.00,334.71,336.11,332.62
MSFT,6/28/23,335.85,20259520.00,334.66,337.98,333.81
MSFT,6/27/23,334.57,24354110.00,331.86,336.15,329.30
MSFT,6/26/23,328.60,21520580.00,333.72,336.11,328.49
MSFT,6/23/23,335.02,23146900.00,334.36,337.96,333.45
MSFT,6/22/23,339.71,23556760.00,334.12,340.12,333.34
MSFT,6/21/23,333.56,25117800.00,336.37,337.73,332.07
MSFT,6/20/23,338.05,26375410.00,339.31,342.08,335.86
MSFT,6/16/23,342.33,46551990.00,351.32,351.47,341.95
MSFT,6/15/23,348.10,38899080.00,337.48,349.84,337.20
MSFT,6/14/23,337.34,26003790.00,334.34,339.04,332.81
MSFT,6/13/23,334.29,22951280.00,334.47,336.98,330.39
MSFT,6/12/23,331.85,24306750.00,328.58,332.10,325.16
MSFT,6/9/23,326.79,22528950.00,324.99,329.99,324.41
MSFT,6/8/23,325.26,23277710.00,323.94,326.64,323.35
MSFT,6/7/23,323.38,40717130.00,331.65,334.49,322.50
MSFT,6/6/23,333.68,20396220.00,335.33,335.37,332.17
MSFT,6/5/23,335.94,21307050.00,335.22,338.56,334.66
MSFT,6/2/23,335.40,25873770.00,334.25,337.50,332.55
MSFT,6/1/23,332.58,26773850.00,325.93,333.53,324.72
MSFT,5/31/23,328.39,45950550.00,332.29,335.94,327.33
MSFT,5/30/23,331.21,29503070.00,335.23,335.74,330.52
MSFT,5/26/23,332.89,36630630.00,324.02,333.40,323.88
MSFT,5/25/23,325.92,43301740.00,323.24,326.90,320.00
MSFT,5/24/23,313.85,23384890.00,314.73,316.50,312.61
MSFT,5/23/23,315.26,30797170.00,320.03,322.72,315.25
MSFT,5/22/23,321.18,24115660.00,318.60,322.59,318.01
MSFT,5/19/23,318.34,27546700.00,316.74,318.75,316.37
MSFT,5/18/23,318.52,27275990.00,314.53,319.04,313.72
MSFT,5/17/23,314.00,24315010.00,312.29,314.43,310.74
MSFT,5/16/23,311.74,26730350.00,309.83,313.71,309.83
MSFT,5/15/23,309.46,16336550.00,309.10,309.91,307.59
MSFT,5/12/23,308.97,19774700.00,310.55,310.65,306.60
MSFT,5/11/23,310.11,31680180.00,310.10,311.12,306.26
MSFT,5/10/23,312.31,30078040.00,308.62,313.00,307.67
MSFT,5/9/23,307.00,21340830.00,308.00,310.04,306.31
MSFT,5/8/23,308.65,21318610.00,310.13,310.20,306.09
MSFT,5/5/23,310.65,28197050.00,305.72,311.97,304.27
MSFT,5/4/23,305.41,22519910.00,306.24,307.76,303.40
MSFT,5/3/23,304.40,22360750.00,306.62,308.61,304.09
MSFT,5/2/23,305.41,26404430.00,307.76,309.18,303.91
MSFT,5/1/23,305.56,21294120.00,306.97,308.60,305.15
MSFT,4/28/23,307.26,36469610.00,304.01,308.93,303.31
MSFT,4/27/23,304.83,46462640.00,295.97,305.20,295.25
MSFT,4/26/23,295.37,64599180.00,296.70,299.57,292.73
MSFT,4/25/23,275.42,45772240.00,279.51,281.60,275.37
MSFT,4/24/23,281.77,26611010.00,282.09,284.95,278.72
MSFT,4/21/23,285.76,21676390.00,285.01,286.27,283.06
MSFT,4/20/23,286.11,23244360.00,285.25,289.03,285.08
MSFT,4/19/23,288.45,17150270.00,285.99,289.05,284.54
MSFT,4/18/23,288.37,20161850.00,291.57,291.76,287.01
MSFT,4/17/23,288.80,23836220.00,289.93,291.60,286.16
MSFT,4/14/23,286.14,20987920.00,287.00,288.48,283.69
MSFT,4/13/23,289.84,24222680.00,283.59,289.90,283.17
MSFT,4/12/23,283.49,27403430.00,284.79,287.01,281.96
MSFT,4/11/23,282.83,27276590.00,285.75,285.98,281.64
MSFT,4/10/23,289.39,23102990.00,289.21,289.60,284.71
MSFT,4/6/23,291.60,29770330.00,283.21,292.08,282.03
MSFT,4/5/23,284.34,22064770.00,285.85,287.15,282.92
MSFT,4/4/23,287.18,25824300.00,287.23,290.45,285.67
MSFT,4/3/23,287.23,24883340.00,286.52,288.27,283.95
MSFT,3/31/23,288.30,32765980.00,283.73,289.27,283.00
MSFT,3/30/23,284.05,25053410.00,284.23,284.46,281.48
MSFT,3/29/23,280.51,25087030.00,278.96,281.14,278.41
MSFT,3/28/23,275.23,21878650.00,275.79,276.14,272.05
MSFT,3/27/23,276.38,26840210.00,280.50,281.46,275.52
MSFT,3/24/23,280.57,28199960.00,277.24,280.63,275.28
MSFT,3/23/23,277.66,36610880.00,277.94,281.06,275.20
MSFT,3/22/23,272.29,34873330.00,273.40,281.04,272.18
MSFT,3/21/23,273.78,34558700.00,274.88,275.00,269.52
MSFT,3/20/23,272.23,43466650.00,276.98,277.48,269.85
MSFT,3/17/23,279.43,69527370.00,278.26,283.33,276.32
MSFT,3/16/23,276.20,54832140.00,265.21,276.56,263.28
MSFT,3/15/23,265.44,46028050.00,259.98,266.48,259.21
MSFT,3/14/23,260.79,33620290.00,256.75,261.07,255.86
MSFT,3/13/23,253.92,33339720.00,247.40,257.91,245.73
MSFT,3/10/23,248.59,28333930.00,251.08,252.79,247.60
MSFT,3/9/23,252.32,26653390.00,255.82,259.56,251.58
MSFT,3/8/23,253.70,17340220.00,254.04,254.54,250.81
MSFT,3/7/23,254.15,21473180.00,256.30,257.69,253.39
MSFT,3/6/23,256.87,24109850.00,256.43,260.12,255.98
MSFT,3/3/23,255.29,30760140.00,252.19,255.62,251.39
MSFT,3/2/23,251.11,24833650.00,246.55,251.40,245.61
MSFT,3/1/23,246.27,27565260.00,250.76,250.93,245.79
MSFT,2/28/23,249.42,22490950.00,249.07,251.49,248.73
MSFT,2/27/23,250.16,21190040.00,252.46,252.82,249.39
MSFT,2/24/23,249.22,24990910.00,249.96,251.00,248.10
MSFT,2/23/23,254.77,29219100.00,255.56,256.84,250.48
MSFT,2/22/23,251.51,22491060.00,254.09,254.34,250.34
MSFT,2/21/23,252.67,28397440.00,254.48,255.49,251.59
MSFT,2/17/23,258.06,30000060.00,259.39,260.09,256.00
MSFT,2/16/23,262.15,29603620.00,264.02,266.74,261.90
MSFT,2/15/23,269.32,28962160.00,268.32,270.73,266.18
MSFT,2/14/23,272.17,37047920.00,272.67,274.97,269.28
MSFT,2/13/23,271.32,44630920.00,267.64,274.60,267.15
MSFT,2/10/23,263.10,25818490.00,261.53,264.09,260.66
MSFT,2/9/23,263.62,42375100.00,273.80,273.98,262.80
MSFT,2/8/23,266.73,54686050.00,273.20,276.76,266.21
MSFT,2/7/23,267.56,50841370.00,260.53,268.78,260.08
MSFT,2/6/23,256.77,22518000.00,257.44,258.30,254.78
MSFT,2/3/23,258.35,29077260.00,259.54,264.20,257.10
MSFT,2/2/23,264.60,39940440.00,258.82,264.69,257.25
MSFT,2/1/23,252.75,31259910.00,248.00,255.18,245.47
MSFT,1/31/23,247.81,26541070.00,243.45,247.95,242.95
MSFT,1/30/23,242.71,25867370.00,244.51,245.60,242.20
MSFT,1/27/23,248.16,26498940.00,248.99,249.83,246.83
MSFT,1/26/23,248.00,33454490.00,243.65,248.31,242.00
MSFT,1/25/23,240.61,66526640.00,234.48,243.30,230.90
MSFT,1/24/23,242.04,40234440.00,242.50,243.95,240.44
MSFT,1/23/23,242.58,31933950.00,241.10,245.17,239.65
MSFT,1/20/23,240.22,35389810.00,234.86,240.74,234.51
MSFT,1/19/23,231.93,28623030.00,233.78,235.52,230.68
MSFT,1/18/23,235.81,30028690.00,241.57,242.38,235.52
