Name,Date,Close/Last,Volume,Open,High,Low
IBM,11/28/23,$155.65 ,2666182,$155.44 ,$155.75 ,$154.86 
IBM,11/27/23,$155.57 ,4053093,$154.99 ,$156.14 ,$154.75 
IBM,11/24/23,$155.18 ,1799161,$155.13 ,$155.40 ,$153.92 
IBM,11/22/23,$155.13 ,3045091,$154.50 ,$155.71 ,$154.16 
IBM,11/21/23,$153.91 ,2859508,$154.60 ,$154.66 ,$153.51 
IBM,11/20/23,$154.35 ,3658936,$152.51 ,$154.68 ,$152.35 
IBM,11/17/23,$152.89 ,4426676,$153.29 ,$153.50 ,$152.46 
IBM,11/16/23,$153.06 ,3519172,$153.00 ,$153.35 ,$152.13 
IBM,11/15/23,$152.58 ,4632519,$150.40 ,$153.22 ,$150.40 
IBM,11/14/23,$150.41 ,4321940,$149.45 ,$150.81 ,$149.05 
IBM,11/13/23,$148.10 ,2647288,$148.46 ,$148.49 ,$147.35 
IBM,11/10/23,$149.02 ,3179541,$147.44 ,$149.17 ,$146.85 
IBM,11/9/23,$146.62 ,3412713,$146.55 ,$146.99 ,$145.28 
IBM,11/8/23,$148.03 ,3618588,$149.25 ,$149.68 ,$147.59 
IBM,11/7/23,$148.83 ,3549853,$149.03 ,$149.28 ,$148.03 
IBM,11/6/23,$148.97 ,4597249,$147.89 ,$149.23 ,$147.85 
IBM,11/3/23,$147.90 ,3510495,$147.45 ,$148.45 ,$147.28 
IBM,11/2/23,$147.01 ,3902657,$145.77 ,$147.10 ,$144.84 
IBM,11/1/23,$145.40 ,4750081,$145.00 ,$146.51 ,$144.45 
IBM,10/31/23,$144.64 ,6592041,$143.00 ,$144.76 ,$142.59 
IBM,10/30/23,$142.63 ,4204190,$143.19 ,$144.50 ,$142.58 
IBM,10/27/23,$142.52 ,5469227,$143.62 ,$144.70 ,$141.71 
IBM,10/26/23,$143.76 ,11130170,$142.20 ,$144.41 ,$141.58 
IBM,10/25/23,$137.08 ,6472549,$137.50 ,$138.49 ,$136.33 
IBM,10/24/23,$137.79 ,3697975,$136.74 ,$137.98 ,$136.05 
