Name,Date,Close/Last,Volume,Open,High,Low
AMZN,6/4/24,$179.34 ,27198390,$177.64 ,$179.82 ,$176.44 
AMZN,6/3/24,$178.34 ,30786640,$177.70 ,$178.70 ,$175.92 
AMZN,5/31/24,$176.44 ,58903940,$178.30 ,$179.21 ,$173.87 
AMZN,5/30/24,$179.32 ,29249230,$181.31 ,$181.34 ,$178.36 
AMZN,5/29/24,$182.02 ,32009290,$181.70 ,$184.08 ,$181.55 
AMZN,5/28/24,$182.15 ,29926960,$179.93 ,$182.24 ,$179.49 
AMZN,5/24/24,$180.75 ,27471640,$181.65 ,$182.44 ,$180.30 
AMZN,5/23/24,$181.05 ,33670170,$183.66 ,$184.76 ,$180.08 
AMZN,5/22/24,$183.13 ,28148780,$183.88 ,$185.22 ,$181.97 
AMZN,5/21/24,$183.15 ,50839130,$182.30 ,$183.26 ,$180.75 
AMZN,5/20/24,$183.54 ,30511770,$184.34 ,$186.67 ,$183.28 
AMZN,5/17/24,$184.70 ,33175660,$183.76 ,$185.30 ,$183.35 
AMZN,5/16/24,$183.63 ,38834450,$185.60 ,$187.31 ,$183.46 
AMZN,5/15/24,$185.99 ,75459930,$185.97 ,$186.72 ,$182.73 
AMZN,5/14/24,$187.07 ,38698160,$183.82 ,$187.72 ,$183.45 
AMZN,5/13/24,$186.57 ,24898610,$188.00 ,$188.31 ,$185.36 
AMZN,5/10/24,$187.48 ,34141770,$189.16 ,$189.89 ,$186.93 
AMZN,5/9/24,$189.50 ,43368380,$188.88 ,$191.70 ,$187.44 
AMZN,5/8/24,$188.00 ,26136350,$187.44 ,$188.43 ,$186.39 
AMZN,5/7/24,$188.76 ,34048900,$188.92 ,$189.94 ,$187.31 
AMZN,5/6/24,$188.70 ,34725300,$186.28 ,$188.75 ,$184.80 
AMZN,5/3/24,$186.21 ,39172000,$186.99 ,$187.87 ,$185.42 
AMZN,5/2/24,$184.72 ,54303510,$180.85 ,$185.10 ,$179.91 
AMZN,5/1/24,$179.00 ,94645150,$181.64 ,$185.15 ,$176.56 
AMZN,4/30/24,$175.00 ,94639790,$181.09 ,$182.99 ,$174.80 
AMZN,4/29/24,$180.96 ,54063940,$182.75 ,$183.53 ,$179.39 
AMZN,4/26/24,$179.62 ,43919770,$177.80 ,$180.82 ,$176.13 
AMZN,4/25/24,$173.67 ,49249390,$169.68 ,$173.92 ,$166.32 
AMZN,4/24/24,$176.59 ,34185110,$179.94 ,$180.32 ,$176.18 
AMZN,4/23/24,$179.54 ,37046520,$178.08 ,$179.93 ,$175.98 
AMZN,4/22/24,$177.23 ,37924890,$176.94 ,$178.87 ,$174.56 
AMZN,4/19/24,$174.63 ,56000730,$178.74 ,$179.00 ,$173.44 
AMZN,4/18/24,$179.22 ,30723790,$181.47 ,$182.39 ,$178.65 
AMZN,4/17/24,$181.28 ,31359670,$184.31 ,$184.57 ,$179.82 
AMZN,4/16/24,$183.32 ,32891270,$183.27 ,$184.83 ,$182.26 
AMZN,4/15/24,$183.62 ,48052400,$187.43 ,$188.69 ,$183.00 
AMZN,4/12/24,$186.13 ,38608850,$187.72 ,$188.38 ,$185.08 
AMZN,4/11/24,$189.05 ,40020740,$186.74 ,$189.77 ,$185.51 
AMZN,4/10/24,$185.95 ,35879150,$182.77 ,$186.27 ,$182.67 
AMZN,4/9/24,$185.67 ,36546950,$187.24 ,$187.34 ,$184.20 
AMZN,4/8/24,$185.19 ,39221280,$186.90 ,$187.29 ,$184.81 
AMZN,4/5/24,$185.07 ,42373990,$182.38 ,$186.27 ,$181.97 
AMZN,4/4/24,$180.00 ,41624260,$184.00 ,$185.10 ,$180.00 
AMZN,4/3/24,$182.41 ,31046640,$179.90 ,$182.87 ,$179.80 
AMZN,4/2/24,$180.69 ,32611550,$179.07 ,$180.79 ,$178.38 
AMZN,4/1/24,$180.97 ,29174520,$180.79 ,$183.00 ,$179.95 
AMZN,3/28/24,$180.38 ,38051590,$180.17 ,$181.70 ,$179.26 
AMZN,3/27/24,$179.83 ,33272550,$179.88 ,$180.00 ,$177.31 
AMZN,3/26/24,$178.30 ,29658980,$180.15 ,$180.45 ,$177.95 
AMZN,3/25/24,$179.71 ,29815460,$178.01 ,$180.99 ,$177.24 
AMZN,3/22/24,$178.87 ,27995380,$177.75 ,$179.26 ,$176.75 
AMZN,3/21/24,$178.15 ,32824320,$179.99 ,$181.42 ,$178.15 
AMZN,3/20/24,$178.15 ,29947150,$176.14 ,$178.53 ,$174.64 
AMZN,3/19/24,$175.90 ,26880890,$174.22 ,$176.09 ,$173.52 
AMZN,3/18/24,$174.48 ,31250690,$175.80 ,$176.69 ,$174.28 
AMZN,3/15/24,$174.42 ,72147390,$176.64 ,$177.93 ,$173.90 
AMZN,3/14/24,$178.75 ,43705840,$177.69 ,$179.53 ,$176.47 
AMZN,3/13/24,$176.56 ,30772600,$175.90 ,$177.62 ,$175.55 
AMZN,3/12/24,$175.39 ,36610600,$173.50 ,$176.76 ,$171.98 
AMZN,3/11/24,$171.96 ,28484780,$174.31 ,$174.47 ,$171.47 
AMZN,3/8/24,$175.35 ,37893240,$176.44 ,$178.79 ,$174.33 
AMZN,3/7/24,$176.82 ,34063280,$174.83 ,$177.99 ,$173.72 
AMZN,3/6/24,$173.51 ,32090930,$175.54 ,$176.46 ,$173.26 
AMZN,3/5/24,$174.12 ,37228340,$176.93 ,$176.93 ,$173.30 
AMZN,3/4/24,$177.58 ,37381520,$177.53 ,$180.14 ,$177.49 
AMZN,3/1/24,$178.22 ,31981150,$176.75 ,$178.73 ,$176.07 
AMZN,2/29/24,$176.76 ,53805360,$173.01 ,$177.22 ,$172.85 
AMZN,2/28/24,$173.16 ,28180480,$172.44 ,$174.05 ,$172.27 
AMZN,2/27/24,$173.54 ,31141730,$174.08 ,$174.62 ,$172.86 
AMZN,2/26/24,$174.73 ,44368610,$175.70 ,$176.37 ,$174.26 
AMZN,2/23/24,$174.99 ,59715240,$174.28 ,$175.75 ,$173.70 
AMZN,2/22/24,$174.58 ,55392350,$173.10 ,$174.80 ,$171.77 
AMZN,2/21/24,$168.59 ,44575620,$168.94 ,$170.23 ,$167.14 
AMZN,2/20/24,$167.08 ,41980330,$167.83 ,$168.71 ,$165.74 
AMZN,2/16/24,$169.51 ,48107740,$168.74 ,$170.42 ,$167.17 
AMZN,2/15/24,$169.80 ,49855200,$170.58 ,$171.17 ,$167.59 
AMZN,2/14/24,$170.98 ,42815540,$169.21 ,$171.21 ,$168.28 
AMZN,2/13/24,$168.64 ,56345120,$167.73 ,$170.95 ,$165.75 
AMZN,2/12/24,$172.34 ,51050440,$174.80 ,$175.39 ,$171.54 
AMZN,2/9/24,$174.45 ,56985990,$170.90 ,$175.00 ,$170.58 
AMZN,2/8/24,$169.84 ,42316450,$169.65 ,$171.43 ,$168.88 
AMZN,2/7/24,$170.53 ,47174060,$169.48 ,$170.88 ,$168.94 
AMZN,2/6/24,$169.15 ,42505520,$169.39 ,$170.71 ,$167.65 
AMZN,2/5/24,$170.31 ,55081300,$170.20 ,$170.55 ,$167.70 
AMZN,2/2/24,$171.81 ,117218300,$169.19 ,$172.50 ,$167.33 
AMZN,2/1/24,$159.28 ,76542420,$155.87 ,$159.76 ,$155.62 
AMZN,1/31/24,$155.20 ,50284370,$157.00 ,$159.01 ,$154.81 
AMZN,1/30/24,$159.00 ,45207430,$160.70 ,$161.73 ,$158.49 
AMZN,1/29/24,$161.26 ,45270390,$159.34 ,$161.29 ,$158.90 
AMZN,1/26/24,$159.12 ,51047350,$158.42 ,$160.72 ,$157.91 
AMZN,1/25/24,$157.75 ,43638590,$156.95 ,$158.51 ,$154.55 
AMZN,1/24/24,$156.87 ,48547320,$157.80 ,$158.51 ,$156.48 
AMZN,1/23/24,$156.02 ,37986040,$154.85 ,$156.21 ,$153.93 
AMZN,1/22/24,$154.78 ,43687470,$156.89 ,$157.05 ,$153.90 
AMZN,1/19/24,$155.34 ,51651630,$153.83 ,$155.76 ,$152.74 
AMZN,1/18/24,$153.50 ,37850250,$152.77 ,$153.78 ,$151.82 
AMZN,1/17/24,$151.71 ,34953360,$151.49 ,$152.15 ,$149.91 
AMZN,1/16/24,$153.16 ,41384640,$153.53 ,$154.99 ,$152.15 
AMZN,1/12/24,$154.62 ,40484160,$155.39 ,$156.20 ,$154.01 
AMZN,1/11/24,$155.18 ,49072690,$155.04 ,$157.17 ,$153.12 
AMZN,1/10/24,$153.73 ,44421830,$152.06 ,$154.42 ,$151.88 
AMZN,1/9/24,$151.37 ,43812570,$148.33 ,$151.71 ,$148.21 
AMZN,1/8/24,$149.10 ,46757050,$146.74 ,$149.40 ,$146.15 
AMZN,1/5/24,$145.24 ,45153150,$144.69 ,$146.59 ,$144.53 
AMZN,1/4/24,$144.57 ,56039810,$145.59 ,$147.38 ,$144.05 
AMZN,1/3/24,$148.47 ,49425500,$149.20 ,$151.05 ,$148.33 
AMZN,1/2/24,$149.93 ,47339420,$151.54 ,$152.38 ,$148.39 
AMZN,12/29/23,$151.94 ,39823200,$153.10 ,$153.89 ,$151.03 
AMZN,12/28/23,$153.38 ,27057000,$153.72 ,$154.08 ,$152.95 
AMZN,12/27/23,$153.34 ,31434730,$153.56 ,$154.78 ,$153.12 
AMZN,12/26/23,$153.41 ,25067220,$153.56 ,$153.98 ,$153.03 
AMZN,12/22/23,$153.42 ,29514090,$153.77 ,$154.35 ,$152.71 
AMZN,12/21/23,$153.84 ,36305730,$153.30 ,$153.97 ,$152.10 
AMZN,12/20/23,$152.12 ,50322110,$152.90 ,$155.63 ,$151.56 
AMZN,12/19/23,$153.79 ,43171290,$154.40 ,$155.12 ,$152.69 
AMZN,12/18/23,$154.07 ,62512830,$150.56 ,$154.86 ,$150.05 
AMZN,12/15/23,$149.97 ,110089300,$148.38 ,$150.57 ,$147.88 
AMZN,12/14/23,$147.42 ,58400850,$149.93 ,$150.54 ,$145.52 
AMZN,12/13/23,$148.84 ,52766200,$148.12 ,$149.46 ,$146.82 
AMZN,12/12/23,$147.48 ,44944260,$145.52 ,$147.50 ,$145.30 
AMZN,12/11/23,$145.89 ,50907290,$145.66 ,$146.19 ,$143.64 
AMZN,12/8/23,$147.42 ,41905970,$145.48 ,$147.84 ,$145.40 
AMZN,12/7/23,$146.88 ,52352830,$146.15 ,$147.92 ,$145.34 
AMZN,12/6/23,$144.52 ,39678960,$147.58 ,$147.85 ,$144.28 
AMZN,12/5/23,$146.88 ,46822410,$143.55 ,$148.57 ,$143.13 
AMZN,12/4/23,$144.84 ,48294240,$145.25 ,$145.35 ,$142.81 
AMZN,12/1/23,$147.03 ,39951830,$146.00 ,$147.25 ,$145.55 
AMZN,11/30/23,$146.09 ,65814020,$144.76 ,$146.93 ,$144.33 
AMZN,11/29/23,$146.32 ,40610910,$147.85 ,$148.54 ,$145.97 
AMZN,11/28/23,$147.03 ,42711680,$146.98 ,$147.60 ,$145.53 
AMZN,11/27/23,$147.73 ,53762430,$147.53 ,$149.26 ,$146.88 
AMZN,11/24/23,$146.74 ,22378380,$146.70 ,$147.20 ,$145.32 
AMZN,11/22/23,$146.71 ,45700000,$144.57 ,$147.74 ,$144.57 
AMZN,11/21/23,$143.90 ,71225990,$143.91 ,$144.05 ,$141.50 
AMZN,11/20/23,$146.13 ,41978770,$145.13 ,$146.63 ,$144.73 
AMZN,11/17/23,$145.18 ,49678440,$142.66 ,$145.23 ,$142.55 
AMZN,11/16/23,$142.83 ,49653510,$140.91 ,$143.32 ,$139.52 
AMZN,11/15/23,$143.20 ,63875720,$147.06 ,$147.29 ,$142.59 
AMZN,11/14/23,$145.80 ,56674550,$145.00 ,$147.26 ,$144.68 
AMZN,11/13/23,$142.59 ,35680570,$142.08 ,$143.23 ,$140.67 
AMZN,11/10/23,$143.56 ,49349940,$140.46 ,$143.65 ,$139.91 
AMZN,11/9/23,$140.60 ,36235370,$142.02 ,$142.65 ,$139.84 
AMZN,11/8/23,$142.08 ,44521660,$142.97 ,$143.12 ,$141.22 
AMZN,11/7/23,$142.71 ,53553540,$140.55 ,$143.37 ,$140.50 
AMZN,11/6/23,$139.74 ,44970420,$138.76 ,$140.73 ,$138.36 
AMZN,11/3/23,$138.60 ,44059810,$138.99 ,$139.49 ,$137.45 
AMZN,11/2/23,$138.07 ,52236690,$138.73 ,$138.81 ,$136.47 
AMZN,11/1/23,$137.00 ,61529410,$133.96 ,$137.35 ,$133.71 
AMZN,10/31/23,$133.09 ,51589380,$132.75 ,$133.57 ,$131.71 
AMZN,10/30/23,$132.71 ,72485540,$129.72 ,$133.00 ,$128.56 
AMZN,10/27/23,$127.74 ,125309300,$126.20 ,$130.02 ,$125.52 
AMZN,10/26/23,$119.57 ,100419500,$120.63 ,$121.64 ,$118.35 
AMZN,10/25/23,$121.39 ,74577540,$126.04 ,$126.34 ,$120.79 
AMZN,10/24/23,$128.56 ,46477360,$127.74 ,$128.80 ,$126.34 
AMZN,10/23/23,$126.56 ,48259950,$124.63 ,$127.88 ,$123.98 
AMZN,10/20/23,$125.17 ,56406410,$128.05 ,$128.17 ,$124.97 
AMZN,10/19/23,$128.40 ,60961360,$130.57 ,$132.24 ,$127.47 
AMZN,10/18/23,$128.13 ,42699480,$129.90 ,$130.67 ,$127.51 
AMZN,10/17/23,$131.47 ,49344550,$130.39 ,$132.58 ,$128.71 
AMZN,10/16/23,$132.55 ,42832920,$130.69 ,$133.07 ,$130.43 
AMZN,10/13/23,$129.79 ,45824690,$132.98 ,$133.31 ,$128.95 
AMZN,10/12/23,$132.33 ,55528580,$132.17 ,$134.48 ,$131.23 
AMZN,10/11/23,$131.83 ,40741840,$129.74 ,$132.05 ,$129.61 
AMZN,10/10/23,$129.48 ,42178620,$128.82 ,$130.74 ,$128.05 
AMZN,10/9/23,$128.26 ,38773740,$126.22 ,$128.79 ,$124.76 
AMZN,10/6/23,$127.96 ,46836700,$124.16 ,$128.45 ,$124.13 
AMZN,10/5/23,$125.96 ,39660640,$126.71 ,$126.73 ,$124.33 
AMZN,10/4/23,$127.00 ,44203870,$126.06 ,$127.36 ,$125.68 
AMZN,10/3/23,$124.72 ,51564990,$128.06 ,$128.52 ,$124.25 
AMZN,10/2/23,$129.46 ,48029740,$127.28 ,$130.47 ,$126.54 
AMZN,9/29/23,$127.12 ,62411730,$128.20 ,$129.15 ,$126.32 
AMZN,9/28/23,$125.98 ,54554970,$124.04 ,$126.58 ,$123.04 
AMZN,9/27/23,$125.98 ,66553450,$125.76 ,$127.48 ,$124.13 
AMZN,9/26/23,$125.98 ,73048210,$130.12 ,$130.39 ,$125.28 
AMZN,9/25/23,$131.27 ,46017830,$129.36 ,$131.78 ,$128.77 
AMZN,9/22/23,$129.12 ,59904350,$131.11 ,$132.03 ,$128.52 
AMZN,9/21/23,$129.33 ,70343340,$131.94 ,$132.24 ,$129.31 
AMZN,9/20/23,$135.29 ,46263720,$138.55 ,$139.37 ,$135.20 
AMZN,9/19/23,$137.63 ,61482470,$138.70 ,$138.84 ,$135.56 
AMZN,9/18/23,$139.98 ,42823480,$140.48 ,$141.75 ,$139.22 
AMZN,9/15/23,$140.39 ,102909300,$142.69 ,$143.57 ,$140.09 
AMZN,9/14/23,$144.72 ,64033610,$145.08 ,$145.86 ,$142.95 
AMZN,9/13/23,$144.85 ,60465180,$140.95 ,$144.98 ,$140.87 
AMZN,9/12/23,$141.23 ,42668450,$142.32 ,$143.00 ,$140.61 
AMZN,9/11/23,$143.10 ,56764530,$138.75 ,$143.62 ,$138.64 
AMZN,9/8/23,$138.23 ,38365930,$136.86 ,$138.85 ,$136.75 
AMZN,9/7/23,$137.85 ,48498910,$133.90 ,$138.03 ,$133.16 
AMZN,9/6/23,$135.36 ,41785510,$136.32 ,$137.45 ,$134.61 
AMZN,9/5/23,$137.27 ,40636740,$137.73 ,$137.80 ,$135.82 
AMZN,9/1/23,$138.12 ,40991540,$139.46 ,$139.96 ,$136.88 
AMZN,8/31/23,$138.01 ,58781310,$135.06 ,$138.79 ,$135.00 
AMZN,8/30/23,$135.07 ,36137020,$134.93 ,$135.68 ,$133.92 
AMZN,8/29/23,$134.91 ,38646090,$133.38 ,$135.14 ,$133.25 
AMZN,8/28/23,$133.14 ,34108410,$133.78 ,$133.95 ,$131.85 
AMZN,8/25/23,$133.26 ,44147450,$132.47 ,$133.87 ,$130.58 
AMZN,8/24/23,$131.84 ,43646250,$136.40 ,$136.78 ,$131.83 
AMZN,8/23/23,$135.52 ,42801040,$134.50 ,$135.95 ,$133.22 
AMZN,8/22/23,$134.25 ,32935100,$135.08 ,$135.65 ,$133.73 
AMZN,8/21/23,$134.68 ,41442480,$133.74 ,$135.19 ,$132.71 
AMZN,8/18/23,$133.22 ,48497700,$131.62 ,$134.07 ,$131.15 
AMZN,8/17/23,$133.98 ,48354090,$135.46 ,$136.09 ,$133.53 
AMZN,8/16/23,$135.07 ,41675900,$137.19 ,$137.27 ,$135.01 
AMZN,8/15/23,$137.67 ,42781520,$140.05 ,$141.28 ,$137.23 
AMZN,8/14/23,$140.57 ,47148700,$138.30 ,$140.59 ,$137.75 
AMZN,8/11/23,$138.41 ,42905830,$137.40 ,$139.33 ,$137.00 
AMZN,8/10/23,$138.56 ,58928400,$139.08 ,$140.41 ,$137.49 
AMZN,8/9/23,$137.85 ,50017350,$139.97 ,$140.32 ,$137.10 
AMZN,8/8/23,$139.94 ,51710500,$140.62 ,$140.84 ,$138.42 
AMZN,8/7/23,$142.22 ,71213110,$140.99 ,$142.54 ,$138.95 
AMZN,8/4/23,$139.57 ,153128500,$141.06 ,$143.63 ,$139.32 
AMZN,8/3/23,$128.91 ,91163740,$127.48 ,$129.84 ,$126.41 
AMZN,8/2/23,$128.21 ,51027610,$130.15 ,$130.23 ,$126.82 
AMZN,8/1/23,$131.69 ,42298930,$133.55 ,$133.69 ,$131.62 
AMZN,7/31/23,$133.68 ,41901520,$133.20 ,$133.87 ,$132.38 
AMZN,7/28/23,$132.21 ,46317380,$129.69 ,$133.01 ,$129.33 
AMZN,7/27/23,$128.25 ,52610660,$131.00 ,$132.63 ,$127.79 
AMZN,7/26/23,$128.15 ,53910090,$126.51 ,$129.08 ,$126.11 
AMZN,7/25/23,$129.13 ,39236660,$129.31 ,$129.58 ,$128.53 
AMZN,7/24/23,$128.80 ,45671540,$130.31 ,$131.66 ,$128.35 
AMZN,7/21/23,$130.00 ,133307300,$131.34 ,$131.37 ,$128.42 
AMZN,7/20/23,$129.96 ,59820580,$134.07 ,$134.79 ,$129.33 
AMZN,7/19/23,$135.36 ,54531040,$133.39 ,$135.99 ,$132.53 
AMZN,7/18/23,$132.83 ,54969130,$132.71 ,$133.86 ,$131.36 
AMZN,7/17/23,$133.56 ,48450200,$134.56 ,$135.62 ,$133.21 
AMZN,7/14/23,$134.68 ,54487090,$134.06 ,$136.65 ,$134.06 
AMZN,7/13/23,$134.30 ,61170880,$134.04 ,$134.67 ,$132.71 
AMZN,7/12/23,$130.80 ,54022850,$130.31 ,$131.26 ,$128.83 
AMZN,7/11/23,$128.78 ,49951460,$127.75 ,$129.77 ,$127.35 
AMZN,7/10/23,$127.13 ,61889290,$129.07 ,$129.28 ,$125.92 
AMZN,7/7/23,$129.78 ,41992250,$128.59 ,$130.97 ,$128.13 
AMZN,7/6/23,$128.36 ,40697850,$128.25 ,$128.73 ,$127.37 
AMZN,7/5/23,$130.38 ,35895410,$130.24 ,$131.40 ,$129.64 
AMZN,7/3/23,$130.22 ,27939570,$130.82 ,$131.85 ,$130.07 
AMZN,6/30/23,$130.36 ,54350680,$129.47 ,$131.25 ,$128.95 
AMZN,6/29/23,$127.90 ,40760960,$128.77 ,$129.26 ,$127.26 
AMZN,6/28/23,$129.04 ,52149510,$128.94 ,$131.48 ,$128.44 
AMZN,6/27/23,$129.18 ,46801010,$128.63 ,$130.09 ,$127.55 
AMZN,6/26/23,$127.33 ,59989320,$129.33 ,$131.49 ,$127.10 
AMZN,6/23/23,$129.33 ,71927780,$129.11 ,$130.84 ,$128.28 
AMZN,6/22/23,$130.15 ,90354570,$125.31 ,$130.33 ,$125.14 
AMZN,6/21/23,$124.83 ,52137670,$125.64 ,$126.73 ,$123.85 
AMZN,6/20/23,$125.78 ,56930120,$124.97 ,$127.25 ,$124.50 
AMZN,6/16/23,$125.49 ,84247100,$127.71 ,$127.90 ,$125.30 
AMZN,6/15/23,$127.11 ,60458470,$125.21 ,$127.69 ,$124.32 
AMZN,6/14/23,$126.42 ,52422460,$126.70 ,$126.95 ,$124.12 
AMZN,6/13/23,$126.66 ,50564790,$128.12 ,$128.41 ,$125.18 
AMZN,6/12/23,$126.57 ,51473380,$124.02 ,$126.78 ,$123.53 
AMZN,6/9/23,$123.43 ,51396020,$124.08 ,$125.80 ,$123.19 
AMZN,6/8/23,$124.25 ,62159270,$123.01 ,$125.63 ,$122.26 
AMZN,6/7/23,$121.23 ,95663280,$127.01 ,$127.37 ,$120.63 
AMZN,6/6/23,$126.61 ,45695210,$125.07 ,$127.40 ,$125.00 
AMZN,6/5/23,$125.30 ,47950130,$123.36 ,$125.80 ,$123.03 
AMZN,6/2/23,$124.25 ,61264410,$124.92 ,$126.39 ,$124.02 
AMZN,6/1/23,$122.77 ,54375130,$120.69 ,$123.49 ,$119.93 
AMZN,5/31/23,$120.58 ,72800790,$121.45 ,$122.04 ,$119.17 
AMZN,5/30/23,$121.66 ,64314810,$122.37 ,$122.92 ,$119.86 
AMZN,5/26/23,$120.11 ,96779890,$116.04 ,$121.50 ,$116.02 
