Name,Date,Close/Last,Volume,Open,High,Low
GOOG,7/22/24,183.35,16303900.00,182.35,184.30,181.90
GOOG,7/19/24,179.39,14485900.00,180.37,181.97,178.86
GOOG,7/18/24,179.22,17877200.00,183.54,184.05,178.21
GOOG,7/17/24,182.62,17376560.00,184.68,185.23,181.62
GOOG,7/16/24,185.50,12760100.00,188.96,190.34,185.12
GOOG,7/15/24,188.19,12186020.00,186.49,189.90,186.49
GOOG,7/12/24,186.78,14449110.00,186.92,188.69,186.14
GOOG,7/11/24,187.30,16451980.00,191.34,192.41,186.82
GOOG,7/10/24,192.66,12052910.00,190.75,193.31,190.62
GOOG,7/9/24,190.44,10224930.00,191.75,192.86,190.23
GOOG,7/8/24,190.48,12097610.00,191.37,191.68,189.32
GOOG,7/5/24,191.96,14303360.00,187.32,192.26,187.32
GOOG,7/3/24,187.39,7409106.00,186.30,187.62,185.39
GOOG,7/2/24,186.61,12555550.00,183.47,186.95,183.06
GOOG,7/1/24,184.49,11815860.00,184.48,185.34,182.73
GOOG,6/28/24,183.42,23032360.00,185.72,186.58,183.33
GOOG,6/27/24,186.86,13025660.00,185.65,187.50,185.45
GOOG,6/26/24,185.37,13375720.00,184.20,185.93,183.99
GOOG,6/25/24,185.58,18917730.00,181.15,185.75,181.11
GOOG,6/24/24,180.79,18198280.00,181.28,182.08,180.23
GOOG,6/21/24,180.26,59728020.00,178.49,182.51,178.06
GOOG,6/20/24,177.71,16753170.00,176.71,178.74,176.46
GOOG,6/18/24,176.45,15640260.00,178.79,178.91,175.62
GOOG,6/17/24,178.78,15272860.00,176.98,179.92,176.49
GOOG,6/14/24,178.37,12361570.00,175.85,178.73,175.85
GOOG,6/13/24,176.74,15956940.00,177.84,178.51,176.66
GOOG,6/12/24,179.56,18600420.00,179.75,182.08,177.78
GOOG,6/11/24,178.19,14402400.00,177.72,178.39,175.44
GOOG,6/10/24,176.63,17122250.00,176.45,178.47,174.38
GOOG,6/7/24,175.95,14716270.00,178.46,179.42,175.79
GOOG,6/6/24,178.35,14255820.00,177.43,178.71,177.21
GOOG,6/5/24,177.07,15233860.00,176.54,177.97,175.29
GOOG,6/4/24,175.13,14066600.00,174.45,175.19,173.22
GOOG,6/3/24,174.42,20742800.00,173.88,175.86,172.45
GOOG,5/31/24,173.96,28085150.00,173.40,174.42,170.97
GOOG,5/30/24,173.56,18844040.00,176.69,176.69,173.23
GOOG,5/29/24,177.40,15023850.00,176.81,178.23,176.26
GOOG,5/28/24,178.02,15655340.00,175.74,178.51,175.68
GOOG,5/24/24,176.33,11403560.00,176.52,177.30,175.20
GOOG,5/23/24,175.06,14928360.00,178.78,179.91,174.54
GOOG,5/22/24,178.00,16189400.00,178.40,178.85,176.78
GOOG,5/21/24,179.54,14706020.00,178.40,179.82,177.31
GOOG,5/20/24,178.46,17495120.00,177.31,179.95,177.23
GOOG,5/17/24,177.29,16546350.00,175.55,177.50,174.98
GOOG,5/16/24,175.43,17247310.00,174.60,176.34,174.05
GOOG,5/15/24,173.88,20958250.00,172.30,174.05,172.03
GOOG,5/14/24,171.93,18729460.00,171.59,172.78,170.42
GOOG,5/13/24,170.90,19648590.00,165.85,170.95,165.76
GOOG,5/10/24,170.29,18740460.00,169.69,171.34,167.91
GOOG,5/9/24,171.58,11937700.00,171.15,172.44,169.93
GOOG,5/8/24,171.16,14569860.00,170.75,171.91,170.52
GOOG,5/7/24,172.98,21102430.00,170.12,173.47,170.00
GOOG,5/6/24,169.83,15147910.00,169.22,169.90,167.89
GOOG,5/3/24,168.99,22767060.00,169.54,169.85,164.98
GOOG,5/2/24,168.46,17041120.00,166.67,168.53,165.69
GOOG,5/1/24,165.57,25223250.00,166.18,168.81,164.90
GOOG,4/30/24,164.64,29420760.00,167.38,169.87,164.50
GOOG,4/29/24,167.90,35914560.00,170.77,171.38,167.06
GOOG,4/26/24,173.69,56500790.00,175.99,176.42,171.40
GOOG,4/25/24,157.95,36197790.00,153.36,158.28,152.77
GOOG,4/24/24,161.10,19485690.00,159.09,161.39,158.82
GOOG,4/23/24,159.92,16115410.00,158.59,160.48,157.97
GOOG,4/22/24,157.95,17243870.00,156.01,159.19,155.66
GOOG,4/19/24,155.72,21479880.00,157.75,157.99,153.91
GOOG,4/18/24,157.46,14016070.00,156.93,158.49,156.21
GOOG,4/17/24,156.88,16237750.00,157.19,158.68,156.14
GOOG,4/16/24,156.00,15413200.00,155.64,157.23,155.05
GOOG,4/15/24,156.33,21140950.00,160.28,160.83,156.15
GOOG,4/12/24,159.19,16989770.00,159.41,161.70,158.60
GOOG,4/11/24,160.79,17841700.00,158.34,161.12,157.93
GOOG,4/10/24,157.66,16339170.00,157.88,158.16,156.20
GOOG,4/9/24,158.14,21538140.00,157.35,159.89,156.64
GOOG,4/8/24,156.14,16641530.00,154.02,156.66,153.99
GOOG,4/5/24,153.94,16297320.00,151.68,154.84,151.08
GOOG,4/4/24,151.94,24184840.00,155.08,156.18,151.88
GOOG,4/3/24,156.37,17266180.00,154.92,156.55,154.13
GOOG,4/2/24,155.87,17598060.00,154.75,155.99,153.46
GOOG,4/1/24,156.50,24469820.00,151.83,157.00,151.65
GOOG,3/28/24,152.26,21105630.00,152.00,152.67,151.33
GOOG,3/27/24,151.94,16621960.00,152.15,152.69,150.13
GOOG,3/26/24,151.70,19312690.00,151.24,153.20,151.03
GOOG,3/25/24,151.15,15114730.00,150.95,151.46,148.80
GOOG,3/22/24,151.77,19252930.00,150.24,152.56,150.09
GOOG,3/21/24,148.74,19843920.00,150.32,151.31,148.01
GOOG,3/20/24,149.68,17730000.00,148.79,149.76,147.67
GOOG,3/19/24,147.92,17748370.00,148.98,149.62,147.01
GOOG,3/18/24,148.48,47676690.00,149.37,152.93,148.14
GOOG,3/15/24,142.17,41039490.00,143.41,144.34,141.13
GOOG,3/14/24,144.34,36117910.00,142.30,144.73,141.49
GOOG,3/13/24,140.77,19637000.00,140.06,142.19,140.01
GOOG,3/12/24,139.62,19019700.00,138.25,140.28,138.21
GOOG,3/11/24,138.94,22536370.00,137.07,139.98,137.07
GOOG,3/8/24,136.29,26495160.00,135.04,138.99,134.80
GOOG,3/7/24,135.24,24107280.00,133.89,135.82,132.66
GOOG,3/6/24,132.56,23175200.00,134.24,134.74,131.95
GOOG,3/5/24,133.78,28447550.00,132.74,134.02,131.55
GOOG,3/4/24,134.20,43571510.00,136.54,136.63,132.86
GOOG,3/1/24,138.08,28551530.00,139.61,140.00,137.98
GOOG,2/29/24,139.78,35485010.00,138.35,139.95,137.57
GOOG,2/28/24,137.43,30628700.00,139.10,139.28,136.64
GOOG,2/27/24,140.10,22363980.00,139.41,140.49,138.50
GOOG,2/26/24,138.75,33513010.00,143.45,143.84,138.74
GOOG,2/23/24,145.29,14519430.00,144.97,145.96,144.79
GOOG,2/22/24,145.32,23024710.00,146.12,146.20,144.01
GOOG,2/21/24,143.84,16499580.00,142.64,143.98,141.91
GOOG,2/20/24,142.20,18625590.00,140.94,143.33,140.80
GOOG,2/16/24,141.76,21865120.00,144.21,144.48,141.52
GOOG,2/15/24,143.94,26724310.00,144.46,144.76,141.88
GOOG,2/14/24,147.14,16651820.00,147.37,147.83,145.56
GOOG,2/13/24,146.37,18138480.00,146.07,148.04,145.11
GOOG,2/12/24,148.73,17236110.00,149.54,150.59,148.56
GOOG,2/9/24,150.22,21877690.00,147.95,150.70,147.43
GOOG,2/8/24,147.22,18241320.00,146.97,147.61,146.42
GOOG,2/7/24,146.68,21436130.00,146.12,147.00,145.21
GOOG,2/6/24,145.41,21517660.00,145.96,146.74,144.52
GOOG,2/5/24,144.93,29254440.00,144.04,146.67,143.91
GOOG,2/2/24,143.54,42136130.00,140.89,143.88,138.17
GOOG,2/1/24,142.71,25526860.00,143.69,144.62,142.26
GOOG,1/31/24,141.80,43908580.00,145.39,145.59,141.55
GOOG,1/30/24,153.05,26578930.00,154.01,155.04,152.78
GOOG,1/29/24,154.84,20909260.00,153.64,155.20,152.92
GOOG,1/26/24,153.79,19494490.00,152.87,154.11,152.80
GOOG,1/25/24,153.64,21495120.00,151.74,154.76,151.22
GOOG,1/24/24,150.35,19245030.00,150.29,151.57,149.84
GOOG,1/23/24,148.68,14113650.00,147.72,148.86,147.19
GOOG,1/22/24,147.71,21829230.00,148.71,150.02,147.58
GOOG,1/19/24,147.97,27181030.00,146.31,148.04,145.80
GOOG,1/18/24,144.99,18876800.00,143.44,145.59,143.35
GOOG,1/17/24,142.89,17884550.00,142.91,143.41,140.51
GOOG,1/16/24,144.08,19198940.00,143.43,145.84,143.06
GOOG,1/12/24,144.24,13998730.00,144.34,144.74,143.36
GOOG,1/11/24,143.67,17471130.00,144.90,146.66,142.22
GOOG,1/10/24,143.80,16641880.00,142.52,144.53,142.46
GOOG,1/9/24,142.56,19579670.00,140.06,142.80,139.79
GOOG,1/8/24,140.53,17645290.00,138.00,140.64,137.88
GOOG,1/5/24,137.39,15439480.00,138.35,138.81,136.85
GOOG,1/4/24,138.04,18253330.00,139.85,140.64,138.01
GOOG,1/3/24,140.36,18974310.00,138.60,141.09,138.43
GOOG,1/2/24,139.56,20071890.00,139.60,140.61,137.74
GOOG,12/29/23,140.93,14880960.00,140.68,141.44,139.90
GOOG,12/28/23,141.28,12192550.00,141.85,142.27,140.83
GOOG,12/27/23,141.44,17288360.00,142.83,143.32,141.05
GOOG,12/26/23,142.82,11170070.00,142.98,143.95,142.50
GOOG,12/22/23,142.72,18513520.00,142.13,143.25,142.06
GOOG,12/21/23,141.80,18101480.00,140.77,142.03,140.47
GOOG,12/20/23,139.66,33507340.00,140.33,143.08,139.41
GOOG,12/19/23,138.10,20661000.00,138.00,138.77,137.45
GOOG,12/18/23,137.19,25699770.00,133.86,138.38,133.77
GOOG,12/15/23,133.84,58594000.00,132.92,134.83,132.63
GOOG,12/14/23,133.20,29619100.00,134.77,135.04,131.06
GOOG,12/13/23,133.97,25414460.00,134.55,134.78,132.95
GOOG,12/12/23,133.64,26583980.00,133.27,134.54,132.83
GOOG,12/11/23,134.70,24502860.00,133.82,134.79,132.89
GOOG,12/8/23,136.64,23016140.00,135.66,137.99,135.57
GOOG,12/7/23,138.45,38419430.00,136.60,140.00,136.23
GOOG,12/6/23,131.43,16360650.00,132.90,133.31,131.31
GOOG,12/5/23,132.39,19235150.00,130.37,133.54,129.73
GOOG,12/4/23,130.63,24117080.00,131.29,131.45,129.40
GOOG,12/1/23,133.32,24267990.00,133.32,133.50,132.15
GOOG,11/30/23,133.92,29913530.00,136.40,136.96,132.79
GOOG,11/29/23,136.40,21014720.00,138.99,139.67,136.30
GOOG,11/28/23,138.62,17046870.00,137.63,138.66,137.04
GOOG,11/27/23,138.05,17886390.00,137.57,139.63,137.54
GOOG,11/24/23,138.22,8828640.00,139.54,139.68,137.47
GOOG,11/22/23,140.02,17310210.00,139.10,141.10,139.00
GOOG,11/21/23,138.62,17648070.00,137.94,138.97,137.71
GOOG,11/20/23,137.92,19589010.00,135.50,138.43,135.49
GOOG,11/17/23,136.94,25590190.00,137.82,138.00,135.48
GOOG,11/16/23,138.70,17615070.00,136.96,138.88,136.08
GOOG,11/15/23,136.38,15840880.00,136.64,136.84,135.33
GOOG,11/14/23,135.43,22317350.00,135.65,137.24,135.10
GOOG,11/13/23,133.64,16409860.00,133.36,134.11,132.77
GOOG,11/10/23,134.06,20879840.00,131.53,134.27,130.87
GOOG,11/9/23,131.69,17976530.00,133.36,133.96,131.51
GOOG,11/8/23,133.26,15093600.00,132.36,133.54,132.16
GOOG,11/7/23,132.40,19223790.00,131.98,133.28,131.14
GOOG,11/6/23,131.45,15360360.00,130.22,131.56,129.93
GOOG,11/3/23,130.37,19529450.00,129.09,130.73,129.01
GOOG,11/2/23,128.58,24091670.00,129.56,130.09,128.11
GOOG,11/1/23,127.57,26536600.00,125.34,127.74,124.93
GOOG,10/31/23,125.30,21123420.00,126.27,126.56,123.93
GOOG,10/30/23,125.75,24165630.00,124.46,126.55,123.88
GOOG,10/27/23,123.40,37367670.00,124.03,124.44,121.46
GOOG,10/26/23,123.44,33907360.00,124.47,125.46,122.32
GOOG,10/25/23,126.67,58796070.00,129.77,130.10,126.09
GOOG,10/24/23,140.12,26535200.00,139.16,140.71,138.75
GOOG,10/23/23,137.90,20780670.00,136.23,139.02,135.11
GOOG,10/20/23,136.74,24970260.00,138.59,139.04,136.25
GOOG,10/19/23,138.98,21831180.00,139.80,141.01,138.60
GOOG,10/18/23,139.28,18304870.00,140.75,141.99,138.71
GOOG,10/17/23,140.99,17424020.00,140.03,141.25,138.53
GOOG,10/16/23,140.49,17345560.00,139.73,140.91,139.32
GOOG,10/13/23,138.58,19447570.00,140.65,141.34,137.97
GOOG,10/12/23,140.29,18173110.00,142.16,142.38,139.45
GOOG,10/11/23,141.70,20146340.00,139.85,142.22,139.84
GOOG,10/10/23,139.20,19554920.00,139.51,140.74,138.43
GOOG,10/9/23,139.50,16599100.00,137.99,139.97,136.70
GOOG,10/6/23,138.73,20826680.00,134.94,139.19,134.94
GOOG,10/5/23,135.99,15922940.00,136.13,136.50,134.46
GOOG,10/4/23,136.27,22847990.00,133.66,136.57,133.43
GOOG,10/3/23,133.30,19628740.00,134.93,135.24,132.82
GOOG,10/2/23,135.17,19210390.00,132.16,135.36,132.07
GOOG,9/29/23,131.85,23237340.00,134.08,134.89,131.32
GOOG,9/28/23,133.13,18201390.00,130.69,134.18,130.69
GOOG,9/27/23,131.46,18764200.00,129.44,131.72,129.38
GOOG,9/26/23,129.45,20378790.00,130.91,131.41,128.19
GOOG,9/25/23,132.17,14650030.00,130.77,132.22,130.03
GOOG,9/22/23,131.25,17355280.00,131.68,133.01,130.51
GOOG,9/21/23,131.36,22058380.00,132.39,133.19,131.09
GOOG,9/20/23,134.59,21473530.00,138.83,138.84,134.52
GOOG,9/19/23,138.83,15484640.00,138.25,139.18,137.50
GOOG,9/18/23,138.96,16233590.00,137.63,139.93,137.63
GOOG,9/15/23,138.30,48958840.00,138.80,139.36,137.18
GOOG,9/14/23,138.99,19064610.00,138.39,139.55,137.06
GOOG,9/13/23,137.50,16394920.00,135.90,137.70,134.93
GOOG,9/12/23,136.07,15212930.00,137.13,137.64,135.93
GOOG,9/11/23,137.74,17180760.00,137.38,138.26,136.55
GOOG,9/8/23,137.20,17820010.00,135.87,137.52,135.87
GOOG,9/7/23,136.20,16975960.00,134.60,136.58,133.96
GOOG,9/6/23,135.37,15814330.00,137.02,137.48,134.69
GOOG,9/5/23,136.71,17730220.00,136.44,137.37,135.56
GOOG,9/1/23,136.80,16671650.00,138.43,138.58,135.94
GOOG,8/31/23,137.35,28147850.00,137.05,138.40,136.82
GOOG,8/30/23,136.93,21773360.00,135.57,137.25,135.02
GOOG,8/29/23,135.49,30803270.00,133.00,137.30,132.98
GOOG,8/28/23,131.79,16715470.00,132.08,133.24,130.85
GOOG,8/25/23,130.69,20678100.00,130.14,131.40,128.04
GOOG,8/24/23,130.42,18680380.00,134.73,134.97,130.30
GOOG,8/23/23,133.21,26497030.00,130.85,134.07,130.51
GOOG,8/22/23,129.69,15569370.00,129.13,130.95,128.93
GOOG,8/21/23,128.93,21851070.00,127.85,129.26,127.16
GOOG,8/18/23,128.11,23627200.00,129.06,129.83,127.00
GOOG,8/17/23,130.46,23665560.00,130.45,132.49,129.85
GOOG,8/16/23,129.11,17548360.00,129.28,130.90,128.46
GOOG,8/15/23,130.27,14769170.00,131.59,131.99,129.82
GOOG,8/14/23,131.83,17526200.00,129.85,131.91,129.59
GOOG,8/11/23,130.17,15205470.00,129.20,130.44,128.75
GOOG,8/10/23,130.21,17855680.00,131.97,132.65,130.04
GOOG,8/9/23,130.15,17745220.00,132.19,132.47,129.51
GOOG,8/8/23,131.84,16835950.00,130.98,131.94,130.13
GOOG,8/7/23,131.94,17621040.00,129.51,132.06,129.43
GOOG,8/4/23,128.54,20521850.00,129.60,131.93,128.32
GOOG,8/3/23,128.77,15086130.00,128.37,129.77,127.78
GOOG,8/2/23,128.64,22705780.00,129.84,130.42,127.85
GOOG,8/1/23,131.89,22219010.00,130.86,132.92,130.75
GOOG,7/31/23,133.11,18381890.00,133.01,133.83,132.13
GOOG,7/28/23,133.01,26971010.00,130.97,134.07,130.92
GOOG,7/27/23,129.87,35931610.00,131.80,133.60,129.18
GOOG,7/26/23,129.66,46216900.00,130.36,131.37,128.71
GOOG,7/25/23,122.79,31820850.00,121.88,123.69,121.53
GOOG,7/24/23,121.88,22312220.00,121.93,123.35,121.38
GOOG,7/21/23,120.31,56514650.00,120.87,121.30,119.07
GOOG,7/20/23,119.53,27541710.00,122.12,124.70,118.69
GOOG,7/19/23,122.78,22313800.00,124.79,125.47,122.47
GOOG,7/18/23,124.08,21071250.00,124.91,124.99,123.30
GOOG,7/17/23,125.06,20675300.00,126.06,127.28,124.50
GOOG,7/14/23,125.70,20499780.00,125.13,127.09,124.90
GOOG,7/13/23,124.83,31535850.00,121.54,125.34,121.06
GOOG,7/12/23,119.62,22059610.00,119.30,120.96,119.00
GOOG,7/11/23,117.71,18286570.00,116.76,118.23,115.83
GOOG,7/10/23,116.87,32960080.00,119.07,119.07,116.64
GOOG,7/7/23,120.14,20997670.00,120.89,121.75,120.09
GOOG,7/6/23,120.93,17750180.00,120.64,121.15,119.25
GOOG,7/5/23,122.63,17830350.00,120.06,123.37,120.06
GOOG,7/3/23,120.56,13871720.00,120.32,121.02,119.71
GOOG,6/30/23,120.97,23871760.00,121.10,122.03,120.88
GOOG,6/29/23,120.01,18517460.00,120.09,120.91,119.21
GOOG,6/28/23,121.08,19753150.00,117.96,121.27,117.60
GOOG,6/27/23,119.01,27221710.00,117.84,119.90,116.91
GOOG,6/26/23,119.09,23184960.00,121.47,122.72,118.99
GOOG,6/23/23,123.02,29573120.00,122.04,123.44,121.86
GOOG,6/22/23,123.87,20781890.00,120.66,123.94,119.60
GOOG,6/21/23,121.26,22612000.00,123.24,123.41,120.86
GOOG,6/20/23,123.85,22698030.00,123.54,125.18,122.83
GOOG,6/16/23,124.06,56699200.00,126.70,126.70,123.79
GOOG,6/15/23,125.79,24517070.00,123.88,126.16,123.14
GOOG,6/14/23,124.38,24659620.00,123.80,124.79,122.16
GOOG,6/13/23,124.43,19287650.00,125.65,125.86,123.85
GOOG,6/12/23,124.35,22289630.00,123.40,124.75,122.35
GOOG,6/9/23,122.87,20313680.00,122.56,124.29,122.42
GOOG,6/8/23,122.67,24815000.00,122.59,123.73,122.01
GOOG,6/7/23,122.94,34179350.00,127.58,129.55,122.63
GOOG,6/6/23,127.91,19450130.00,126.60,128.88,125.97
GOOG,6/5/23,126.63,22672520.00,124.61,127.99,124.38
GOOG,6/2/23,125.23,19367450.00,124.49,126.75,124.35
GOOG,6/1/23,124.37,25017670.00,123.50,125.04,123.30
GOOG,5/31/23,123.37,41548760.00,123.70,124.90,123.10
GOOG,5/30/23,124.64,27230730.00,126.29,126.38,122.89
GOOG,5/26/23,125.43,25169040.00,124.07,126.00,123.29
GOOG,5/25/23,124.35,33812730.00,125.21,125.98,122.90
GOOG,5/24/23,121.64,23087930.00,121.88,122.75,120.75
GOOG,5/23/23,123.29,24477950.00,124.93,125.42,123.05
GOOG,5/22/23,125.87,29760240.00,123.51,127.05,123.45
GOOG,5/19/23,123.25,30268860.00,124.20,126.48,122.72
GOOG,5/18/23,123.52,27014470.00,121.56,123.90,121.49
GOOG,5/17/23,121.48,26659560.00,120.18,122.28,119.46
GOOG,5/16/23,120.09,32370110.00,116.83,121.20,116.83
GOOG,5/15/23,116.96,22107870.00,116.49,118.80,116.48
GOOG,5/12/23,117.92,31293780.00,117.00,118.26,116.55
GOOG,5/11/23,116.90,57115080.00,115.86,118.44,114.93
GOOG,5/10/23,112.28,47533460.00,108.55,113.51,108.48
GOOG,5/9/23,107.94,24782440.00,108.78,110.60,107.73
GOOG,5/8/23,108.24,17266020.00,105.80,108.42,105.79
GOOG,5/5/23,106.22,20710630.00,105.32,106.44,104.74
GOOG,5/4/23,105.21,19780640.00,106.16,106.30,104.70
GOOG,5/3/23,106.12,17116330.00,106.22,108.13,105.62
GOOG,5/2/23,105.98,20343120.00,107.66,107.73,104.50
GOOG,5/1/23,107.71,20926260.00,107.72,108.68,107.50
GOOG,4/28/23,108.22,23957870.00,107.80,108.29,106.04
GOOG,4/27/23,108.37,38235220.00,105.23,109.15,104.42
GOOG,4/26/23,104.45,37068170.00,105.56,107.02,103.27
GOOG,4/25/23,104.61,31408120.00,106.61,107.44,104.56
GOOG,4/24/23,106.78,21410910.00,106.05,107.32,105.36
GOOG,4/21/23,105.91,22379020.00,106.09,106.64,105.49
GOOG,4/20/23,105.90,22515330.00,104.65,106.89,104.64
GOOG,4/19/23,105.02,16732020.00,104.22,105.73,103.80
GOOG,4/18/23,105.12,17641370.00,107.00,107.05,104.78
GOOG,4/17/23,106.42,29043440.00,105.43,106.71,105.32
GOOG,4/14/23,109.46,20758690.00,107.69,109.58,107.59
GOOG,4/13/23,108.19,21650750.00,106.47,108.27,106.44
GOOG,4/12/23,105.22,22761570.00,107.39,107.59,104.97
GOOG,4/11/23,106.12,18721280.00,106.92,107.22,105.28
GOOG,4/10/23,106.95,19741520.00,107.39,107.97,105.60
GOOG,4/6/23,108.90,34684150.00,105.77,109.63,104.82
GOOG,4/5/23,104.95,21864200.00,106.12,106.54,104.10
GOOG,4/4/23,105.12,20377230.00,104.84,106.10,104.60
GOOG,4/3/23,104.91,20719860.00,102.67,104.95,102.38
GOOG,3/31/23,104.00,28107950.00,101.71,104.19,101.44
GOOG,3/30/23,101.32,25009830.00,101.44,101.61,100.29
GOOG,3/29/23,101.90,26148300.00,102.72,102.82,101.03
GOOG,3/28/23,101.36,24913480.00,103.00,103.00,100.28
GOOG,3/27/23,103.06,25393420.00,105.32,105.40,102.63
GOOG,3/24/23,106.06,25245010.00,105.74,106.16,104.74
GOOG,3/23/23,106.26,31385820.00,105.89,107.10,105.41
GOOG,3/22/23,104.22,32336880.00,105.14,107.51,104.21
GOOG,3/21/23,105.84,33122800.00,101.98,105.96,101.86
GOOG,3/20/23,101.93,26033920.00,101.06,102.58,100.79
GOOG,3/17/23,102.46,76140310.00,100.84,103.49,100.75
GOOG,3/16/23,101.07,54588200.00,96.57,101.97,95.87
GOOG,3/15/23,96.55,38367330.00,93.54,97.25,93.04
GOOG,3/14/23,94.25,32303880.00,93.07,94.83,92.78
GOOG,3/13/23,91.66,31508570.00,90.57,93.08,89.94
GOOG,3/10/23,91.01,32850090.00,92.50,93.18,90.80
GOOG,3/9/23,92.66,24438890.00,94.49,95.92,92.36
GOOG,3/8/23,94.65,25395200.00,94.41,96.24,94.41
GOOG,3/7/23,94.17,24101540.00,95.42,96.09,93.84
GOOG,3/6/23,95.58,28288210.00,94.36,96.30,94.30
GOOG,3/3/23,94.02,30242540.00,92.74,94.11,92.66
GOOG,3/2/23,92.31,23344560.00,89.86,92.48,89.77
GOOG,3/1/23,90.51,26323880.00,90.16,91.20,89.85
GOOG,2/28/23,90.30,30546910.00,89.54,91.45,89.52
GOOG,2/27/23,90.10,22724260.00,90.09,90.45,89.61
GOOG,2/24/23,89.35,31295620.00,89.63,90.13,88.86
GOOG,2/23/23,91.07,32423720.00,92.13,92.13,90.01
GOOG,2/22/23,91.80,29891140.00,91.93,92.36,90.87
GOOG,2/21/23,92.05,28367200.00,93.24,93.41,92.00
GOOG,2/17/23,94.59,31095070.00,95.07,95.75,93.45
GOOG,2/16/23,95.78,35642110.00,95.54,97.88,94.97
GOOG,2/15/23,97.10,37029890.00,94.74,97.34,94.36
GOOG,2/14/23,94.95,42513080.00,94.66,95.18,92.65
GOOG,2/13/23,95.00,43116560.00,95.01,95.35,94.05
GOOG,2/10/23,94.86,49325280.00,95.74,97.02,94.53
GOOG,2/9/23,95.46,97798570.00,100.54,100.61,93.86
GOOG,2/8/23,100.00,73546030.00,102.69,103.58,98.46
GOOG,2/7/23,108.04,33738830.00,103.63,108.67,103.55
GOOG,2/6/23,103.47,25573050.00,102.69,104.70,102.21
GOOG,2/3/23,105.22,36823420.00,103.51,108.02,103.30
GOOG,2/2/23,108.80,46622630.00,106.79,108.82,106.54
GOOG,2/1/23,101.43,26392570.00,99.74,102.19,98.42
GOOG,1/31/23,99.87,22306780.00,97.86,99.91,97.79
GOOG,1/30/23,97.95,24365140.00,98.75,99.41,97.52
GOOG,1/27/23,100.71,29020350.00,99.05,101.58,98.97
GOOG,1/26/23,99.16,24542060.00,98.28,99.21,96.82
GOOG,1/25/23,96.73,31000850.00,97.20,97.72,95.26
GOOG,1/24/23,99.21,27391370.00,99.55,101.09,98.70
GOOG,1/23/23,101.21,31791780.00,99.13,101.40,98.75
GOOG,1/20/23,99.28,53704760.00,95.95,99.42,95.91
GOOG,1/19/23,93.91,28707650.00,91.39,94.40,91.38
GOOG,1/18/23,91.78,19641620.00,92.94,93.59,91.40
